workerid,input_measurement,user_ranking,our_ranking,object_name,multiplier,multScore,multScore_w,normFam,normFam_w,normV,normV_w,totalScore,,,,,,,,,
A3RLZWU3PU2BY8,100,7,5,chest_of_drawers,1.2,0,0,0.385,1.925,0.37,0.74,2.665,,,,,,,,,
A3RLZWU3PU2BY8,100,8,1,secretary,1.4,0,0,0.195,0.975,0.46,0.92,1.895,,,,,,,,,
A2NT8U7GSYGISJ,100,1,1,secretary,1.4,0,0,0.195,0.975,0.46,0.92,1.895,,,,,,,,,
A2NT8U7GSYGISJ,100,2,8,dressing_table,3,0,0,0.38,1.9,0.67,1.34,3.24,,,,,,,,,
A2NT8U7GSYGISJ,100,3,6,console_table,2.5,0,0,0.415,2.075,0.41,0.82,2.895,,,,,,,,,
A2NT8U7GSYGISJ,100,4,5,chest_of_drawers,1.2,0,0,0.385,1.925,0.37,0.74,2.665,,,,,,,,,
A2NT8U7GSYGISJ,100,5,7,double_bed,2,0,0,0.285,1.425,0.81,1.62,3.045,,,,,,,,,
A2NT8U7GSYGISJ,100,6,3,platform_bed,1.1,0,0,0.37,1.85,0.37,0.74,2.59,,,,,,,,,
A2NT8U7GSYGISJ,100,7,2,bench_press,1.1,0,0,0.28,1.4,0.3,0.6,2,,,,,,,,,
A2NT8U7GSYGISJ,100,8,4,air_conditioner,2,0,0,0.385,1.925,0.37,0.74,2.665,,,,,,,,,
A2NUW1OQTZ1L7L,100,1,4,air_conditioner,2,0,0,0.385,1.925,0.37,0.74,2.665,,,,,,,,,
A2NUW1OQTZ1L7L,100,2,2,bench_press,1.1,0,0,0.28,1.4,0.3,0.6,2,,,,,,,,,
A2NUW1OQTZ1L7L,100,3,5,chest_of_drawers,1.2,0,0,0.385,1.925,0.37,0.74,2.665,,,,,,,,,
A2NUW1OQTZ1L7L,100,4,7,double_bed,2,0,0,0.285,1.425,0.81,1.62,3.045,,,,,,,,,
A2NUW1OQTZ1L7L,100,5,3,platform_bed,1.1,0,0,0.37,1.85,0.37,0.74,2.59,,,,,,,,,
A2NUW1OQTZ1L7L,100,6,1,secretary,1.4,0,0,0.195,0.975,0.46,0.92,1.895,,,,,,,,,
A2NUW1OQTZ1L7L,100,7,8,dressing_table,3,0,0,0.38,1.9,0.67,1.34,3.24,,,,,,,,,
A2NUW1OQTZ1L7L,100,8,6,console_table,2.5,0,0,0.415,2.075,0.41,0.82,2.895,,,,,,,,,
A383H5XWEBK595,100,1,4,air_conditioner,2,0,0,0.385,1.925,0.37,0.74,2.665,,,,,,,,,
A383H5XWEBK595,100,2,6,console_table,2.5,0,0,0.415,2.075,0.41,0.82,2.895,,,,,,,,,
A383H5XWEBK595,100,3,1,secretary,1.4,0,0,0.195,0.975,0.46,0.92,1.895,,,,,,,,,
A383H5XWEBK595,100,4,8,dressing_table,3,0,0,0.38,1.9,0.67,1.34,3.24,,,,,,,,,
A383H5XWEBK595,100,5,5,chest_of_drawers,1.2,0,0,0.385,1.925,0.37,0.74,2.665,,,,,,,,,
A383H5XWEBK595,100,6,3,platform_bed,1.1,0,0,0.37,1.85,0.37,0.74,2.59,,,,,,,,,
A383H5XWEBK595,100,7,2,bench_press,1.1,0,0,0.28,1.4,0.3,0.6,2,,,,,,,,,
A383H5XWEBK595,100,8,7,double_bed,2,0,0,0.285,1.425,0.81,1.62,3.045,,,,,,,,,
