synId_prodId,percYes
n03793850::B00B0TXEEY,1
n02957135::B000FN21AO,1
n03490884::B00FXNABPI,1
n04396902::B000BU7U0W,1
n03667060::B00HYHVAK6,0.75
n03416775::B00J1S65SS,1
n03727837::B00GFZHVWY,1
n03536761::B0000AXTVF,1
n03302790::B00OZ6Y696,1
n03815615::B00NW8HVX6,1
n03207630::B004TS7SHM,1
n03986355::B00591GI10,1
n03956785::B00HZLDDII,1
n02883344::B00181VBG2,0.75
n03938244::B00E4FKKJI,1
n02854926::B00K5ZPX4I,1
n04390577::B007GMYYBQ,1
n02995345::B00J56YSLM,1
n03314227::B000BO6RIE,0.75
n04238321::B0083UJM3K,0.666666666666667
n03543112::B00KQEFMOE,1
n03657121::B00CGW74YU,1
n04517823::B002KCO96C,1
n04239074::B0002KNPFU,1
n04462011::B002OED6JM,1
n03513376::B005I6TESU,1
n03043958::B00HNXXZS6,1
n03456299::B0002NYDZ8,1
n03710193::B001600WCY,1
n03131967::B003K15UZ6,1
n04399046::B001FOPU1E,0.666666666666667
n03100346::B00CP53EX8,1
n04303258::B00JXC7X24,1
n02881757::B00GYR43TM,1
n03421117::B000ZHBGUQ,1
n04488202::B000XANIME,1
n04607982::B0090NNFHS,1
n03701191::B004XMW8DS,1
n02977438::B003V0JAG6,0.666666666666667
n03857828::B00FYGEFYM,1
n04462011::B001G6VTSE,0.75
n03238586::B004F0Q4CO,0.75
n03168217::B0044FW4RE,1
n03456024::B001RTSJ8S,1
n03117199::B00FHXH09E,1
n03026506::B001Q0VEEY,1
n03237416::B003ULNBK2,1
n03337494::B0096YOQTM,1
n03374838::B0012D5CH0,1
n04488202::B00HBUQGZ0,1
n03063599::B00ESHMQ8K,1
n03761084::B003MGJ17W,1
n03347037::B00EIHBJO2,1
n03075097::B0065JC4PE,1
n03962852::B00HFLVN26,1
n03201776::B003U8OL40,1
n02951585::B00030J1U2,1
n04380533::B00CM5TWH8,1
n04434207::B00JMESZ34,1
n03201208::B00I9K6TD0,1
n04333129::B008TOKWHA,1
n06273743::B0002YY1HW,1
n03162818::B00G6POUFO,1
n03367059::B00HR5P8FS,1
n02686379::B00IV3IOIS,1
n04118021::B00MFR7FDG,1
n03418915::B007D3V00Q,1
n04593866::B001BAYEWS,1
n03700963::B000EOJPC6,0.666666666666667
n04411264::B003VOL128,1
n03196217::B000ARW4NY,1
n03558007::B000HM9Y0S,1
n03914438::B00L2NSS4E,1
n04350581::B004E92CFY,1
n02884450::B0013Z9EBC,1
n04205318::B00BY2XOC4,0.75
n03125729::B000SQLQGS,1
n02773838::B0077CLCWO,1
n03374372::B00019NAOS,1
n02840134::B00FG2NAC2,0.75
n03894677::B000HJBA1W,1
n04222210::B00HETRYOU,1
n04402580::B0046EDK3K,0.75
n04127117::B00L0YVCXE,0.666666666666667
n02854926::B007X4C630,1
n03924069::B00990Z37W,1
n04397261::B0081TPEZ8,0.75
n03055418::B00J4A6VR8,1
n03034663::B007NVSTO8,1
n02970408::B00PZ37TRY,1
n03792972::B00DD0RDJU,1
n03683606::B006P5IOV6,1
n03987376::B00BUSXXP0,1
n02804123::B0002D0HZ8,1
n03489162::B00HV24IY4,1
n04356056::B000PLZARW,1
n03080497::B0099ZPNEU,1
n02678897::B0084OPT8C,1
n03715669::B003N9CRTC,1
n02951585::B008AWCI8M,1
n03815615::B001U5N75Y,1
n06591815::B00GN8EM7K,1
n03014705::B002OED6JM,1
n02760855::B000ROO15Y,1
n04476259::B00FP2ST9M,1
n03742019::B000S5JMPG,1
n03963198::B00HWR5QDU,1
n03958227::B003ZZUJT4,0.666666666666667
n02820675::B00L0XEB3I,1
n03620052::B001C2KY7Y,0.666666666666667
n03871724::B00IZLJTL2,1
n03092656::B00NFXOQW2,1
n03233905::B008AK84BY,0.75
n03075097::B0006U81GY,1
n03301940::B00DDU0M5M,1
n03394916::B005BU5NIS,1
n04318131::B00J53T9WS,1
n03775546::B0000CF41U,1
n04563560::B00KB38P6W,1
n04589434::B000UESR4C,1
n04371979::B00DV7ESTI,1
n03781683::B007EHN94Q,1
n03201529::B00513KLPU,1
n03649674::B00C2Z8WB0,1
n03710193::B001DCZGFS,1
n04333129::B001G6I72A,1
n03701191::B00B3RHRRI,0.75
n04402580::B007TSRFXQ,1
n03378765::B000FABUWM,1
n04127249::B00H94LDOM,1
n03100346::B001IZ9L0G,1
n04536866::B0053H8Z5C,1
n03271574::B000J07RMU,1
n02890940::B000C93272,1
n03135532::B00B8VS6VU,1
n03482252::B002XPNMFU,1
n03201208::B00KDLO476,1
n03273913::B00EV702WY,1
n03558404::B00A1AVCL0,1
n03918737::B000AR95EA,1
n04064747::B003EH1FH8,0.75
n03272940::B007VZ7WXA,1
n03246454::B004N56XKY,1
n04480853::B0002F51PC,1
n04517823::B0006HUYGM,1
n02752615::B0000C0XK0,1
n03939062::B0045PQ762,1
n04127633::B006U4IOYE,1
n03612814::B002QXOF7I,0.666666666666667
n04560292::B00I8PDP8I,1
n03380647::B000ZUA5AA,1
n03727946::B000EFK9KM,1
n02888569::B00H8T99U8,1
n03201035::B00G7TZXVY,1
n04593524::B00AIGRLMG,1
n03447075::B005UXYE0O,1
n04332987::B00267SFDE,0.75
n03482252::B003DQ2YIY,0.75
n03002096::B00FQRUJI0,1
n03421117::B0094VP8VC,1
n03995372::B005LTNLDS,0.75
n03090000::B005T7OFFK,0.75
n04270891::B00CXV7L38,1
n03272383::B001C4QT12,0.75
n04020087::B001AXBYLU,1
n06267893::B00NFERZY2,1
n03792972::B008FJEWG6,1
n03987376::B00E9NTFB4,1
n03238586::B00E6X49XQ,1
n03612814::B008YQLZOW,0.666666666666667
n06785654::B00ENKWN1M,1
n03465818::B008S7KO6M,1
n03326073::B00M1PP8Z4,1
n03267113::B0041PEBUK,0.75
n02752615::B00181BH7K,1
n03237416::B00F9I729K,0.666666666666667
n03742019::B00CEQB7Q4,1
n02732072::B008CA7W7E,1
n03649674::B003KK3C52,1
n04023695::B00BPAFTT6,1
n04118538::B00CONENMW,1
n04142999::B00B9A0HNA,1
n02738859::B0038NSMVU,0.75
n04383130::B002WN32YE,1
n02971356::B003WZL7QQ,1
n06267564::B005Q1Z5WQ,1
n04023249::B000NK5VY2,1
n03251280::B00IM37VRM,1
n03333252::B00A6VG250,1
n04041544::B00C5HXR9W,1
n02678897::B0091GB832,1
n03704549::B0010T7F7Q,1
n04212282::B00K2LUGWO,1
n03090000::B002FL3MPM,1
n02860415::B001CE8JBU,0.666666666666667
n04399846::B00D8G8TR4,1
n03147509::B003PC79NG,1
n04143140::B008HBFADQ,1
n03657121::B00A2BWAKK,1
n04380533::B001LEHZLG,1
n03777754::B0034JSYZ2,1
n03923918::B0002ZPJYK,1
n04231272::B00GK4CGF2,1
n04517823::B00IT2ISZ0,1
n02933340::B001501D0U,0.75
n03855604::B0002KO1XK,1
n03705379::B000RB3XBA,1
n03244047::B009T52A0U,1
n02970408::B008JFT1W6,1
n02910353::B00BL6RN66,0.666666666666667
n03207630::B005VDWL8U,1
n03706653::B004TRRNKK,0.75
n03639077::B0055R3MBW,1
n02683323::B002VRT1RI,1
n04263257::B00I7QRM1Y,1
n03662887::B003648OKK,1
n03590306::B00N4M9TP8,1
n07248320::B0078O1JVA,0.75
n04331892::B00566E720,1
n03001627::B002ECDTHS,1
n03908618::B003MQE5LE,1
n04344873::B00HFLW802,1
n03588951::B0027Z6CK8,0.75
n03923918::B009K7GQNO,1
n03636649::B00MGFHRJY,1
n03793850::B00NXIXEYU,1
n03467796::B005SUT9I6,1
n03543112::B00M9V8EBU,1
n04399046::B00I38S5DU,0.666666666666667
n03336282::B0043FFDTQ,1
n04100174::B00A6B3B3G,1
n04116098::B000789466,1
n02970685::B005WHQKI2,1
n03536761::B0083CMKK0,1
n04142999::B008HBFADQ,0.75
n04072193::B002UC8MJW,1
n03188725::B00DDMIWIO,1
n04225987::B008EZNY4W,1
n03179910::B009R5VTX6,1
n03505667::B00EDHEU2A,1
n04192698::B003IC6KYC,1
n02829596::B003LQSXSG,1
n03497657::B00FX6O92Q,1
n04164868::B00FHXHB48,1
n04143897::B00AQMR5DM,1
n03966976::B0001IW518,1
n03996145::B00JOS8U2Y,0.666666666666667
n04546081::B008OOMMZK,1
n03314227::B000LG3VKO,1
n03649674::B008YRJRWS,1
n03908456::B000HFWH1S,0.75
n04493381::B00JBYNKWG,0.75
n04079933::B00975SI0S,1
n03049924::B00JH7U7K0,1
n03652932::B00074W3RM,1
n03665924::B000U7Q7PK,1
n04356056::B00080FK2U,1
n03201776::B00MG3CV2O,1
n03238586::B005CWHY7I,1
n04426316::B0094VP2S6,1
n02938886::B00005BIEH,1
n04381073::B000HHSKCG,1
n02901114::B00ACIGM9S,1
n03445617::B00G4EEKMU,1
n02890940::B000CQVLKK,0.666666666666667
n04153025::B00KZNOHTW,1
n03147509::B004C3V3HU,1
n03433877::B00FL89I2W,1
n04116098::B004J28YDK,1
n04325704::B00NPU6BH8,1
n03775546::B001715PN8,1
n03963198::B0007D813I,1
n03878674::B0000BSXST,1
n04503413::B00CI4VWEY,1
n02829596::B00701H384,1
n04143140::B00LN0NUGC,1
n04438897::B0092RKFZW,1
n03239054::B00HBYGYLW,1
n03116530::B001B2PA6A,0.75
n03490119::B00HWCFVPS,1
n02871439::B004N5B4AI,1
n02928049::B00DEJXA3I,1
n04593524::B001MTEZ9K,1
n02820675::B005NQQDHK,1
n03201776::B00OJ6ZJH0,1
n04204238::B007IS7MU8,1
n03814906::B00L2FPBXS,0.75
n04577769::B00OWWVS5I,1
n03108759::B002XOHZWC,0.666666666666667
n02768655::B000F5WBEI,1
n03495570::B001QY3XY4,1
n03886762::B0002E47IA,1
n02689274::B0062B4PQQ,1
n03966976::B0015YKBAE,1
n04356595::B00AKHKG84,1
n03993180::B00AM5NTIS,0.75
n04254777::B00CYAY046,1
n03682877::B0002KR9PW,1
n03075370::B002TSN4SQ,1
n03724538::B004Q6L24W,1
n04217882::B00M8QW5I4,1
n02729965::B003E46M7O,0.666666666666667
n03788047::B00IPRCLPW,0.666666666666667
n02975589::B00OGXQ3LC,1
n02814116::B0039RBVIQ,1
n02837789::B00ILA7FFY,1
n03115762::B00D3ZTBA4,1
n03196324::B00ILMGPAS,1
n03772584::B000B55AEA,1
n03861048::B0085OB0IE,0.666666666666667
n04284341::B003DSCOPK,0.75
n03376279::B00LQZECA2,1
n02835915::B000NZIOSM,1
n03446070::B00BSKDD7I,1
n03640988::B0058K3284,1
n04380916::B000J46C18,1
n03337383::B00B18JSGW,1
n03995265::B000067RTS,1
n02951585::B000R4J8PC,0.666666666666667
n02882647::B005Y2MKE8,1
n04204238::B0058U0TEO,1
n03505667::B00PUMKFLC,1
n02888569::B000KL0II8,1
n04380533::B00CM5TWGO,1
n04251791::B004JK0OUI,1
n03612814::B001FVTU22,0.666666666666667
n03459591::B001D09X7C,1
n03605504::B00JUEOR5Q,0.666666666666667
n03624134::B00822C984,1
n03982232::B00794VUJ0,1
n02943241::B00CSJ50HY,1
n04251791::B000JJZLQU,1
n02949202::B000BJBH3Y,1
n04390577::B00IT0DWS0,1
n03201776::B005C1MOTW,1
n03997484::B002RLR0EY,1
n03914438::B000N5WJVK,1
n03995265::B000F9YN2M,0.75
n02804123::B004VSQ5LU,1
n03775199::B000P9CWNY,1
n03320046::B00FXOFNVY,1
n04207343::B00NAWWB9S,1
n03862676::B00004RFQL,1
n04246060::B00P6O7RV0,1
n03404251::B00M2ZHBDU,1
n02777292::B006CRPM1W,1
n03343737::B00AO4AKYS,1
n03873848::B007YCBLZA,1
n03018349::B004CVKWRE,0.75
n04270891::B00I1XQV38,1
n04254777::B000LRBG8W,1
n02803666::B00742BGV4,1
n03535024::B00286QZBW,1
n04140853::B00L3DSQEU,1
n04254777::B007TWRGA4,1
n02860415::B001UCDQJ4,1
n03425595::B00IIDGKDW,1
n02760855::B00E83S944,1
n03309356::B00JP7O9L0,1
n03492922::B000BQ85W8,1
n04228215::B00N58IU42,1
n03114504::B001NI6TBW,1
n04023695::B000SOOTIC,1
n03043958::B005P3I48W,1
n04589190::B004TT79DO,1
n04589190::B0041HYB9E,1
n02976249::B000EYGITY,1
n03704549::B000NPQHJ0,1
n03238586::B002VVDVJI,0.75
n03201776::B00IXXPDEO,1
n04451818::B000KE17JO,1
n03251932::B00K2S1GW6,1
n02708433::B003M2G0SY,1
n04251791::B0040Y33CO,1
n04380533::B000W0SN70,1
n04438897::B000R32F6M,1
n03125057::B009FC3YJ8,1
n03302790::B002QGO5YS,0.666666666666667
n03537241::B000F5DQWY,0.75
n03683341::B00004SQLJ,1
n03072201::B00005EBGN,1
n04575723::B003JULU0M,1
n03008976::B00MNAWMHE,1
n03156279::B00IJ69R6A,1
n07248320::B003KF49HC,0.75
n04398688::B004NG8E96,1
n04356056::B00MQ6U740,1
n04298765::B0000BYECN,1
n03649674::B003BMHR4G,1
n03924069::B00KX3DQIC,1
n03891251::B00080QKA6,1
n03418915::B0000CD0HX,1
n02928049::B0057U0260,1
n03788047::B000W6GN62,1
n03815615::B00O5EJ3HI,1
n02801938::B0041RRPJC,1
n02708433::B000IJNUBO,1
n03727946::B005D50MFK,1
n03374838::B009PDBQ7O,1
n03543254::B003XOQO8M,1
n04009801::B00IR9J6F6,0.75
n03034663::B0085YTMS4,1
n06272290::B007SZT2EK,1
n03800933::B00117QRJ4,0.75
n03908204::B00025G1ZG,0.666666666666667
n03961711::B00IITT7YK,1
n02884450::B0055QM9O4,1
n04205318::B0058YXR44,1
n03015254::B00MEQLEX0,1
n04060647::B0047T79VS,1
n04356595::B0031YQCTK,1
n02994573::B00B5HPUO8,1
n03497657::B00GYR43TM,1
n02949202::B003JMHZ36,1
n03987266::B00L22HX6O,1
n02829596::B00CNACBOS,1
n03727837::B003WH7YX4,1
n03513376::B000J56PQY,0.75
n03682877::B0010DVGHW,1
n04456115::B000692UYE,0.75
n03374372::B001V7MX5Q,1
n04608567::B00B5EVXPG,1
n04434207::B00IWOK02Y,1
n03201035::B00IHI7Q2C,0.75
n04462011::B002HMC2B4,1
n04149083::B00CP8NV5Q,1
n03733925::B0076SZQM6,1
n06592421::B00C1CO0XS,0.75
n03617594::B00ELND7UM,1
n03563200::B00N3BFIXM,1
n04519153::B0006U66B6,1
n02738535::B003BMHR4G,1
n02814116::B003GN8QXG,1
n04114844::B0087NZ31S,0.666666666666667
n03722007::B0006HXJFK,1
n03735637::B008SH0G60,1
n04503413::B004H8OYS0,1
n04033995::B005TOVZSS,1
n03793489::B0043T7FXE,1
n03589672::B004PX8BC2,1
n03114504::B000P6BGYI,1
n04067472::B0010FJJ2E,1
n03652932::B0002AQWHI,1
n03421117::B00I8HR8JI,1
n04187970::B00G6PJ0JK,1
n03044671::B007XRCUGK,1
n03188725::B00BCXF7MU,1
n02910353::B00DMEAZE2,1
n03233905::B002OHDTMI,0.666666666666667
n03620052::B00004SGFH,0.666666666666667
n04064401::B00IGDHTXY,1
n04284341::B000HZXOLU,0.75
n04236702::B005DOL0R0,1
n03404360::B005O64OJI,1
n04326896::B00II67DVW,1
n03114504::B008BWESBQ,1
n03188725::B00HT6E6GW,0.666666666666667
n03620967::B0007LQH86,1
n02860415::B002F03EHO,1
n03519674::B00EPEUZFW,1
n03848348::B004S8LU2W,1
n03727837::B008I4XFWU,1
n03026506::B005Z88WZ2,1
n03271260::B00AQZLW6K,1
n04052757::B00JENUGZI,1
n04235860::B00363WZY2,1
n03857828::B00J2FW3TK,0.75
n04043733::B005GMRVUE,0.75
n02850358::B00BYH9H16,0.75
n03991646::B008IMGUW4,1
n02850358::B00KC79FE8,1
n04562262::B0046MDP64,1
n06785654::B00IEEH2UU,1
n04447028::B002MKL9QA,1
n03977158::B001E6C88G,1
n04569063::B00CRJWW2G,1
n04509592::B0002CKDPI,1
n03014705::B0038B7CRC,1
n04390577::B00I1LNSUO,1
n03923918::B0058E4IYW,1
n04522168::B00LWLG58C,1
n03236735::B00EJXZG76,1
n03595523::B00EHFNX4O,1
n03908204::B001TK1I6A,0.75
n03400972::B0002JMV06,1
n02954163::B002QZUOTE,1
n03682487::B0014WN86Q,1
n04192858::B006RM54QK,1
n03162818::B004137WOE,1
n03272239::B005MMN75G,1
n06596474::B002BFZ9MG,1
n04600486::B005NAVFEW,1
n03301940::B008878BA8,1
n03793850::B00MQWOPA6,1
n03000684::B00DRBBRU6,1
n03273913::B000Q73A1S,0.75
n03855604::B00AZQ3966,1
n02991048::B00K8CS8VS,1
n03604763::B00B0Y1PW2,0.666666666666667
n04269270::B002I0GYZU,1
n03180969::B0007VBRUE,0.75
n03653583::B005H3AFD2,1
n02999936::B00775PXBM,1
n03238879::B00IDYCMI8,1
n04116098::B00006IBRK,1
n04446844::B002PMUZM4,1
n04426316::B004YA8BB2,1
n04204238::B009G3VBIW,1
n03271574::B000MFAOPY,1
n03752185::B00GIBWMII,1
n03995372::B004FRXWRW,1
n02976249::B000MF63NG,1
n02803349::B0009XPMOM,1
n03987376::B004Y1AYAC,1
n04270891::B0009QWH2E,1
n04220805::B001FYRHKQ,1
n02978881::B002DW92IE,0.666666666666667
n02814428::B005HQ87UW,0.75
n03354903::B00251O0PI,1
n03231368::B00BCOORP2,1
n03249569::B0009A37XI,1
n02822220::B00FPEKLQO,1
n03590306::B009MRHGJU,0.666666666666667
n02800213::B00DGQQC4I,1
n02971356::B00E81RR1W,1
n04147495::B0006I0AD8,1
n03231368::B003O8YDRQ,0.75
n03751458::B00AWLA660,1
n02995345::B00KPRWAZQ,1
n06267145::B005QRQ0ME,1
n04476259::B00I38S5DU,1
n02837789::B00JKTBA24,0.75
n03333252::B004FG1MUW,1
n04127249::B003WMG7WI,1
n04380533::B00I07G4RS,1
n03727837::B00MUBV11O,0.666666666666667
n02970408::B00P2X8ZD4,1
n03788047::B005CM541G,1
n03706415::B0018OE7JC,1
n03239054::B005VI036M,1
n04284002::B002IEDLS4,1
n03399761::B004LZKPJ6,1
n04403413::B00GLLAMZU,1
n03080497::B008YTX3GC,1
n04176190::B0000CFTDW,0.75
n03777754::B0040IUI46,1
n03085013::B000A6PPOK,1
n02686379::B007N6Y3KW,1
n02803666::B001UAVN6E,1
n03108759::B00HNEOPQG,1
n02888569::B001AHAOKS,1
n03258577::B00DTGG68W,1
n02814116::B001RC76PC,0.75
n03231368::B001KWEYP4,1
n02847631::B0057PIEU6,1
n03590306::B00MWWDYMA,1
n02808304::B007I79JZA,1
n03894677::B001O4A42K,1
n04212282::B003QRNMA4,1
n03258577::B004XOLGG6,1
n03779370::B00H8RVMC8,1
n03962852::B00F31BVZ4,1
n04114844::B00MRVJYEI,1
n02963159::B00M3STEWW,0.75
n03495258::B002CMAV3U,1
n03906997::B004XOT1ZE,1
n02910353::B008MPV9A0,1
n03704549::B00451BN1A,1
n03715669::B000NPT62K,1
n04534127::B00FVJR8T6,1
n03402511::B00PEOW4BK,1
n04577769::B002HJBLE6,1
n03272940::B00006IUWY,1
n04603729::B0030T1BRE,1
n03653583::B00AEWFHW0,1
n03822171::B005QRQ0ME,1
n03057021::B00K3W7YFE,1
n03727946::B003WH7YX4,1
n03815615::B001O06DWE,1
n02835915::B000DZGLVY,1
n04438897::B0038SLO8S,1
n04176190::B00FDVGK7S,0.75
n03688605::B00LO72NO4,1
n04254680::B001CFR9FG,1
n02942349::B007ROW3KM,1
n03201035::B0054H471W,1
n03162818::B000AM8PMI,1
n06272290::B000107BLU,1
n04211528::B00FP1BQ1Q,1
n03665924::B001E8XZBI,1
n04563560::B0000AZAL6,1
n04125021::B0040HILTQ,1
n03777754::B0063K4NN6,1
n04332987::B007XCLU66,1
n03063199::B000TCZRKW,1
n04023249::B00G5FI8MG,1
n04284002::B005KDCMN0,1
n03080497::B0012DJBNG,1
n04325704::B007RW1986,0.666666666666667
n03075097::B00354XMH6,1
n06596474::B00HUZXKCI,1
n03964495::B00MHK98M2,1
n03013580::B00KATV9CO,1
n04399046::B00HV0B088,0.666666666666667
n04543509::B008KUXKAE,1
n02738859::B003DQW1QY,0.75
n03657121::B00DZIFWSO,1
n03967942::B000EU4HBO,1
n03441112::B00A24CQ0G,1
n04098795::B001IACJQ4,1
n03258577::B000Z38F4A,1
n03055418::B00MY01PGM,1
n03588951::B003ULZGFU,0.75
n03715669::B00KX4KB5M,1
n03249956::B006UJGJXC,0.75
n02679257::B0051MZSI6,1
n03251280::B00DZGEHFU,0.666666666666667
n03968293::B000FKBZ7M,1
n03848348::B002CEM7QM,1
n04108268::B001AZ9UCI,0.75
n03739693::B00JRKI8LC,1
n03793850::B00BIFNTMC,1
n02973017::B008FL5R22,0.75
n02998003::B000LBB63S,0.666666666666667
n03026506::B003WNCNDO,1
n03490884::B004L5ZW6W,1
n02752615::B0035EPBIO,1
n03222516::B009FM5Z22,1
n03931885::B003CY210S,1
n03106898::B0037QG2SI,1
n04033995::B0093HHGD0,1
n04534127::B00QI6QMCK,0.666666666666667
n04356595::B00L3V24P4,1
n04402580::B00JR1CIUS,1
n04555897::B000GB0G7A,1
n03236735::B00LCJP832,1
n03057021::B00JK6JPYC,0.75
n04204347::B002X8T9JA,1
n02814428::B00JVYV9BU,1
n03649674::B00363PS3W,1
n02803666::B0002D0DTS,1
n03001627::B00EV7QONU,0.666666666666667
n04004990::B003ES5ZQE,1
n02933990::B0096EL5TQ,1
n04284341::B00DC348ZU,1
n03075370::B00004SQLH,1
n03752185::B00GIBPAH8,1
n02881757::B001OGRGGK,1
n02943241::B003ZSHNCC,1
n02829596::B00MUPJON2,1
n03653583::B006FU2KYS,1
n03938244::B008MA41S2,1
n02949084::B005IV0C2W,1
n03495258::B000931TQW,1
n04205318::B009AW9GIQ,1
n03789400::B00JBRI3WK,0.666666666666667
n04591713::B00BCQ4D9A,0.75
n04397168::B000S6CCJ8,1
n03374372::B001IAHX6A,1
n03138669::B003Y8V9ZA,1
n03543254::B007B64O0S,1
n03013580::B007L4XD7K,1
n02970408::B005GAYD0M,1
n03374372::B0036XE3K6,1
n03418242::B002LGMIWE,1
n03744840::B00IWN6OWK,1
n03777754::B005HFJFHW,1
n04326896::B004GBB7GA,1
n02774152::B007SB43YI,1
n03993180::B000OVJXPS,1
n04217882::B00KRZ9716,1
n03666362::B00977I4QY,1
n02888569::B00HQEY7H0,0.75
n03871724::B00D4NHSGY,1
n03991646::B0087ZBS92,1
n03727946::B00II24ZJO,1
n04555897::B000IJNUBO,1
n03916031::B00161IKD6,1
n02809736::B00NFQAF4C,1
n02976249::B0002V3IXS,1
n03418915::B005JB3YMG,1
n03014705::B003VYAJMQ,1
n02828884::B000G0KAG8,1
n04397168::B0017T6R82,1
n03063073::B0077761MU,1
n04192698::B006RM54QK,1
n02809605::B00NFQAF4C,0.666666666666667
n04331277::B00AATP3WQ,1
n03085602::B00134BZP6,0.75
n03031012::B000ZQ8HZE,1
n03682487::B000VZKBQC,1
n04396902::B008H2JMFW,1
n03474779::B000LGBZDE,0.75
n04206225::B005FHMICG,1
n04500060::B00004OCOP,1
n03722007::B0013CQ20Q,1
n03497657::B005KJJA5W,1
n03187595::B000ASKN90,1
n03873699::B00HWNKY22,1
n03820318::B0010FXPQA,1
n04190464::B008B7TII4,1
n03488188::B009CMV9D4,1
n04608329::B000817DKG,1
n04116098::B00G8JECSI,1
n04220805::B00DG2JCC6,0.666666666666667
n04143897::B00KX89L3G,1
n04143897::B00JQZQLXU,0.666666666666667
n04438304::B002HEY300,1
n03495570::B000931TQW,1
n04398688::B00009PGN9,1
n03208556::B000239E6Q,1
n03528263::B00DM8MC0S,1
n03162818::B000BXKN30,0.666666666666667
n03914438::B00074LY1S,0.75
n03114041::B002H01NSO,0.75
n04589890::B00133J0NG,1
n04127117::B0078MQEEO,1
n03314227::B00I31SFVY,0.75
n02850358::B00JUKERKU,0.75
n03653583::B006JSQ2RC,1
n03434285::B00FL89I2W,1
n04004990::B001MSZBNA,0.75
n03665924::B00KDZGBM8,1
n04143140::B00EKWE55K,1
n03110669::B002GZYY04,1
n04476259::B007Q12FLS,0.666666666666667
n04370048::B00G8W9DSO,1
n04144241::B00GG5XYXS,0.666666666666667
n03404360::B00EF4ZO1W,1
n04560619::B00GR755OQ,1
n03201776::B00MH32T6Q,1
n04446844::B000GZ30MO,1
n03700963::B00J228FZ4,0.666666666666667
n03484083::B001HBH1BM,1
n04004990::B000UX21PY,1
n02730930::B00C28XNSE,1
n03301940::B004D95Z5Y,1
n02777292::B0032VMJ1C,1
n02928049::B001IAPEAM,1
n03251932::B006O33W5M,1
n03207630::B005Q3VXDY,1
n03148324::B00KWKONAG,1
n03605504::B0000AXTH6,0.75
n04292414::B004OG4PE8,1
n03604536::B00M0JN2AY,1
n02890940::B002FSN4GC,1
n02774152::B00K18EZVQ,1
n02826068::B00GY9HO8W,1
n03273913::B00ECPIDZ8,1
n03537085::B0083CMKK0,1
n04589190::B00AW86RSY,1
n03290653::B0052VQ5GA,1
n04004990::B0057CL3D4,1
n02901114::B004SE228M,1
n03100346::B00AAP132Y,1
n03049924::B009LNIFOA,0.666666666666667
n02963159::B00JLD7Y1A,1
n03026506::B00FDX5GV2,1
n03605504::B001A407TY,1
n04206225::B005S2KUEQ,0.75
n03775388::B00EI7DPI0,0.75
n02774152::B001MTO8OW,1
n03643253::B0015S4KFC,1
n03262932::B005FP3TDA,1
n02880546::B0043O3PQ0,0.75
n03916031::B000AQF50Y,1
n02777100::B000F8R5FU,1
n02730930::B00841JBZ2,1
n03154073::B00002X204,1
n03075370::B00004SQLI,1
n04398688::B00004OCO8,0.666666666666667
n04315948::B003XQLRBY,1
n03271260::B004464KIY,1
n03945615::B00735EXYE,1
n03640988::B001CSMHDM,1
n04434207::B000AEGBU4,1
n03978966::B00K3ESBVI,1
n02850358::B00GYT5Z6K,0.75
n04396902::B00269VO26,0.75
n04225729::B0021AWN84,1
n03034663::B004I1KCEQ,1
n03585073::B004ILTH1K,1
n03233905::B005KC6B56,0.75
n02988679::B00009WO51,1
n02977438::B00O7AFGH6,0.666666666666667
n03044671::B008TMIIBO,1
n03158885::B0030D82Z4,1
n02794664::B000ZHEVZ8,1
n03639077::B003ZZEVSE,1
n02819697::B003BQ0S84,1
n02785648::B00006IDL9,1
n02898585::B00CEO6JDM,1
n02863340::B002FITFE2,1
n03775388::B00JR5AAQI,0.75
n03658858::B0038M9HII,1
n03333252::B00CXT7INI,1
n02898585::B00ASIUJ3W,1
n02860415::B0038RAVEC,1
n02976249::B00002N6T6,1
n04446844::B00440CYD8,1
n04292414::B001CEHBVO,1
n04480853::B0012HKP6O,1
n04403413::B00004THD0,1
n04248209::B000YQER3G,1
n03987376::B00007GQLU,1
n04020087::B000HMBNWA,0.75
n03309356::B0087RZTJU,1
n04028074::B00AWOUOU0,1
n03078995::B002LKI482,1
n04225987::B000I44PAO,0.666666666666667
n03610524::B0062JFGFC,0.666666666666667
n03966976::B0001IW892,0.75
n02876657::B003WHFGMA,0.75
n04603399::B001E33176,0.75
n03495039::B003SLIENI,1
n03085013::B007PJ4PN2,1
n03991646::B00DN7MSXY,0.666666666666667
n02768655::B000UVZK04,1
n03433877::B002RWK9N2,1
n02738859::B0097RFP6Q,1
n03931765::B0083GP89G,1
n03031012::B00654O9AC,1
n03495258::B000H6FGP6,1
n02715229::B004QK7HI8,0.666666666666667
n03044671::B0029XJANE,1
n03251766::B00BB8ZIW0,1
n03993180::B002VPE1QG,1
n04328186::B001QTS290,1
n04328186::B001KLPV9S,1
n02887970::B00LGY4DLG,1
n02943241::B00F015NHY,1
n03430959::B0087EETW6,0.75
n02970685::B0011URFRE,1
n03938244::B001706UPG,0.75
n03584829::B004VRVBZG,1
n03742019::B00NR6IDHQ,1
n04206225::B00DT3W3G4,1
n03302790::B009S2KBPU,1
n03505667::B00KX3TLF4,1
n04153025::B00GRRA8ES,1
